,Name,Artist,Released,RYM Rating,Genres,Descriptors,Language,Track listing,Colorscheme,Num_of_RYM_Ratings
0,CrasH Talk,ScHoolboy Q,26 April 2019,2.54,"Trap, West Coast Hip Hop
Pop Rap, Gangsta Rap","boastful,  male vocals,  vulgar,  violence,  sexual,  alcohol",English,"['Gang Gang', 'Tales', 'CHopstix', 'Numb Numb Juice', 'Drunk', 'Lies', '5200', 'Black Folk', 'Floating', 'Dangerous', 'Die Wit Em', 'CrasH', 'Water', 'Attention']","['#7a7a7a', '#acaba7', '#fbe47e', '#838079', '#e9ce7f', '#afa89a', '#bcb9b2']",3822
0,Easter Is Cancelled,The Darkness,4 October 2019,2.94,"Hard Rock
Glam Metal","male vocals,  humorous",English,"['Rock and Roll Deserves to Die', 'How Can I Lose Your Love', ""Live 'Til I Die"", 'Heart Explodes', 'Deck Chair', 'Easter Is Cancelled', 'Heavy Metal Lover', 'In Another Life', 'Choke on It', 'We Are the Guitar Men']","['#9b9589', '#b6a998', '#59432b', '#635234', '#977b4c', '#c79c4e']",206
0,Our Pathetic Age,DJ Shadow,15 November 2019,2.53,"Conscious Hip Hop, Instrumental Hip Hop
Breakbeat, IDM","conscious,  rhythmic,  male vocals,  urban,  sampling,  pessimistic,  instrumental",English,"['Instrumental Suite', 'Nature Always Wins', 'Slingblade', 'Intersectionality', 'Beauty, Power, Motion, Life, Work, Chaos, Law', 'Juggernaut', 'Firestorm', 'Weightless', 'Rosie', 'If I Died Today', 'My Lonely Room', 'We Are Always Alone', 'Vocal Suite', 'Drone Warfare', 'Rain on Snow', 'Rocket Fuel', 'C.O.N.F.O.R.M.', 'Small Colleges (Stay With Me)', ""JoJo's Words"", 'Kings & Queens', ""Taxin'"", 'Dark Side of the Heart', 'I Am Not a Robot (Interlude)', 'Urgent, Important, Please Read', 'Our Pathetic Age', 'Systematic [bonus track]']","['#e8252d', '#7e7e7c', '#b1b9b3', '#838383', '#cccccc']",1031
0,Altid Sammen,Efterklang,20 September 2019,3.13,"Art Pop, Chamber Pop
Dream Pop, Post-Rock, Electronic","melodic,  melancholic,  sentimental,  introspective,  chamber music,  male vocals,  passionate,  progressive,  atmospheric,  ethereal,  uplifting,  warm,  lush",Danish,"['Vi er uendelig', 'Supertanker', 'Uden ansigt', 'I dine øjne', 'Hænder der åbner sig', 'Verden forsvinder', 'Under broen der ligger du', 'Havet løfter sig', 'Hold mine hænder']","['#c2b4a9', '#716e77', '#b4b5b0', '#65524e']",136
0,Here Comes the Cowboy,Mac DeMarco,10 May 2019,2.61,"Singer-Songwriter, Soft Rock, Indie Pop
Folk Pop, Psychedelic Pop, Bedroom Pop","soft,  lethargic,  minimalistic,  calm,  male vocals,  acoustic,  depressive,  bittersweet,  melancholic,  mellow,  warm,  introspective,  repetitive,  existential,  soothing,  lonely,  sparse",English,"['Here Comes the Cowboy', 'Nobody', 'Finally Alone', 'Little Dogs March', 'Preoccupied', 'Choo Choo', 'K', 'Heart to Heart', 'Hey Cowgirl', 'On the Square', 'All of Our Yesterdays', 'Skyless Moon', 'Baby Bye Bye']","['#a2a09c', '#355643', '#c1a484', '#be9d74']",5162
0,Tallies,Tallies,11 January 2019,3.15,"Indie Pop, Dream Pop, Jangle Pop
Jangle Pop, Shoegaze, Indie Rock","female vocals,  melodic,  lush",English,"['Trouble', 'Mother', 'Midnight', 'Have You', 'Not So Proud', 'Trains and Snow', 'Eden', 'Beat the Heart', 'Giving Up', 'Rocks', 'Easy Enough']","['#aeb0ad', '#a9b2b1', '#929697', '#7e7787', '#585752', '#b3b5b2']",383
0,Labyrinth,Doon Kanda,29 November 2019,3.13,"Wonky, Modern Classical
UK Bass, Classical Waltz","instrumental,  dark,  mysterious,  waltz,  nocturnal,  melodic,  ominous,  atmospheric,  surreal",,"['Polycephaly', 'Dio', 'Gut', 'Enigma', 'Wing', 'Nastasya', 'Pieridae', 'Mino', 'Search', 'Bunny', 'Garnet', 'Forgive', 'Entrance']","['#7a7a7a', '#c8c8c4', '#bcbcbc', '#9f9f9f']",433
0,Metal Galaxy,BABYMETAL,11 October 2019,3.0,"Alternative Metal, Trance Metal
J-Pop, Power Metal","female vocals,  energetic,  playful,  melodic,  eclectic,  heavy,  rhythmic,  happy","Japanese, English","['Future Metal', 'Da Da Dance', 'Elevator Girl (English Version)', 'Shanti Shanti Shanti', 'Oh! Majinai', 'Brand New Day', 'Night Night Burn!', 'In the Name Of', 'Distortion', 'Pa Pa Ya!!', 'Kagerou', 'Starlight', 'Shine', 'Arkadia']","['#807f7b', '#a5acbc', '#565e61', '#7a7d7e', '#b3b5c1', '#c8cccc', '#84857d']",932
0,Cry,Cigarettes After Sex,25 October 2019,2.73,"Dream Pop, Slowcore
Ambient Pop","mellow,  romantic,  sexual,  ethereal,  androgynous vocals,  male vocals,  sensual,  calm,  sentimental,  passionate,  melancholic,  introspective,  nocturnal,  sombre,  atmospheric,  lush,  soothing",English,"[""Don't Let Me Go"", 'Kiss It Off Me', 'Heavenly', ""You're the Only Good Thing in My Life"", 'Touch', 'Hentai', 'Cry', 'Falling in Love', 'Pure']","['#7a7a7a', '#cccccc']",1579
0,Interview Music,Idlewild,5 April 2019,3.04,"Indie Rock
Neo-Psychedelia",male vocals,English,"['Dream Variations', 'There’s a Place for Everything', 'Interview Music', 'All These Words', 'You Wear It Secondhand', 'Same Things Twice', 'I Almost Didn’t Notice', 'Miracles', 'Mount Analogue', 'Forever New', 'Bad Logic', 'Familiar to Ignore', 'Lake Martinez']","['#b5b1a2', '#be2505', '#b39d6e', '#d0cbb7', '#6c5601', '#b7a57d', '#9e9e9e', '#917b15', '#9a8704', '#a99d85']",72
0,Cause and Effect,Keane,20 September 2019,2.92,"Pop Rock, Indie Pop, Synthpop
Synthpop, Piano Rock, Pop Rock","love,  male vocals,  romantic,  bittersweet,  melancholic,  mellow,  sentimental,  passionate,  atmospheric,  uplifting,  introspective,  melodic",English,"['You’re Not Home', 'Love Too Much', 'The Way I Feel', 'Put the Radio On', 'Strange Room', 'Stupid Things', 'Phases', 'I’m Not Leaving', 'Thread', 'Chase the Night Away', 'I Need Your Love']","['#894e12', '#9ca3bd', '#b8a4a0', '#f05773', '#c98836', '#632d00', '#bd191a', '#ce1f26']",341
0,Strange Creatures,Drenge,22 February 2019,3.01,"Indie Rock, Garage Rock
Post-Punk",male vocals,English,"['Bonfire of the City Boys', 'This Dance', 'Autonomy', 'Teenage Love', 'Strange Creatures', 'Prom Night', 'No Flesh Road', 'Never See the Signs', 'Avalanches', 'When I Look Into Your Eyes']","['#8c8e8d', '#6f422b', '#b26f1e', '#b9a19d', '#8d5a19', '#e57c21']",198
0,Courage,Céline Dion,15 November 2019,2.59,"Adult Contemporary, Pop
Electronic Dance Music",female vocals,English,"['Flying on My Own', 'Lovers Never Die', 'Falling in Love Again', 'Lying Down', 'Courage', 'Imperfections', 'Change My Mind', 'Say Yes', ""Nobody's Watching"", 'The Chase', 'For the Lover That I Lost', 'Baby', 'I Will Be Stronger', 'How Did You Get Here', 'Look at Us Now', 'Perfect Goodbye']","['#8a817c', '#827d7a', '#832d00', '#ba4309', '#cbc9cc']",99
0,Days of the Bagnold Summer,"Belle and Sebastian
Film Soundtracks 2015-19",13 September 2019,3.04,"Indie Pop, Film Soundtrack
Chamber Pop","quirky,  female vocals,  warm,  acoustic,  melodic,  male vocals",English,"['Sister Buddha (Intro)', 'I Know Where the Summer Goes', 'Did the Day Go Just Like You Wanted?', 'Jill Pole', ""I'll Keep It Inside"", 'Safety Valve', ""The Colour's Gonna Run"", 'Another Day, Another Night', ""Get Me Away From Here, I'm Dying"", 'Wait and See What the Day Holds', 'Sister Buddha', 'This Letter', 'We Were Never Glorious']","['#3c4a8b', '#7c82b6', '#aeafcb', '#cbccc8', '#a2a5d0']",417
0,DSVII,M83,20 September 2019,2.79,"New Age, Ambient
Progressive Electronic","atmospheric,  instrumental,  ethereal,  hypnotic,  mellow,  lush,  futuristic,  meditative,  eclectic,  peaceful,  melodic,  soothing,  calm,  surreal,  melancholic,  warm,  psychedelic,  fantasy,  uplifting,  space,  soft",,"['Hell Riders', 'A Bit of Sweetness', 'Goodbye Captain Lee', 'Colonies', 'Meet the Friends', 'Feelings', 'A Word of Wisdom', 'Lune de fiel', ""Jeux d'enfants"", 'A Taste of the Dusk', 'Lunar Son', ""Oh Yes You're There, Everyday"", 'Mirage', 'Taifun Glory', 'Temple of Sorrow']","['#999ebb', '#a5a0aa', '#a26378', '#708cbb']",936
0,Seeing Other People,Foxygen,26 April 2019,2.82,"Glam Rock
Neo-Psychedelia, Synth Funk, Progressive Pop","male vocals,  quirky,  breakup,  melodic,  playful,  melancholic,  bittersweet,  nocturnal",,"['Work', 'Mona', 'Seeing Other People', 'Face the Facts', 'Livin’ a Lie', 'The Thing Is', 'News', 'Flag at Half-Mast', 'The Conclusion']","['#7c7c7c', '#868686', '#b0b1ad', '#bbbcb7', '#848482']",668
0,Hotel Last Resort,Violent Femmes,26 July 2019,2.4,"Alternative Rock, Folk Rock
Folk Punk, Folk Rock, Acoustic Rock",male vocals,English,"['Another Chorus', 'I Get What I Want', 'I’m Nothing', 'Adam Was a Man', 'Not Ok', 'Hotel Last Resort', 'Everlasting You', 'It’s All or Nothing', 'I’m Not Gonna Cry', 'This Free Ride', 'Paris to Sleep', 'Sleepin’ at the Meetin’', 'God Bless America']","['#a5b5c4', '#b0b9c8', '#abb4b5', '#4c5712', '#79812b', '#7a7c7d', '#f01123', '#afbdc8', '#899aaa', '#be4334']",236
0,Para mi,Cuco,26 July 2019,2.45,"Alternative R&B, Bedroom Pop, Hypnagogic Pop","male vocals,  lethargic,  love,  breakup",English,"['Intro', 'Keeping Tabs', 'Bossa no sé', 'Perihelion (Interlude)', 'Feelings', 'Lovetripper', 'Ego Death in Thailand', 'Hydrocodone', 'Far Away From Home', 'Brokey the Pear (Interlude)', 'Best Friend', 'Room Tone (Interlude)', 'Do Better']","['#ed3223', '#ee5720', '#8b8cab', '#384ea3', '#5a857c', '#9ca0cf', '#7f2318', '#8b92c8', '#bcb4e7', '#b8a388']",409
0,Emerald Valley,Filthy Friends,3 May 2019,2.79,Indie Rock,,,"['Emerald Valley', 'Pipeline', 'November Man', 'Only Lovers Are Broken', 'Angels', 'The Elliott', 'One Flew East', 'Break Me', 'Last Chance County', 'Hey Lacey']","['#c4b5b0', '#119758', '#666263', '#8b8a85']",68
0,Varshons,The Lemonheads,23 June 2009,3.01,"Country Rock, Acoustic Rock, Alternative Rock, Power Pop
Alt-Country",male vocals,English,"[""I Just Can't Take It Anymore"", 'Fragile', ""Layin' Up With Linda"", 'Waiting Around to Die', 'The Green Fuz', 'Yesterlove', 'Dirty Robot', 'Dandelion Seeds', 'New Mexico', ""Hey, That's No Way to Say Goodbye"", 'Beautiful']","['#cdae53', '#bea85f', '#bca36a', '#a58d5f', '#b19f53', '#dab759', '#c7b06a', '#a19656', '#e4bd56', '#d0ba57']",195
0,Cotillions,William Patrick Corgan,22 November 2019,3.01,"Acoustic Rock, Alt-Country
Singer-Songwriter, Americana","melodic,  acoustic,  male vocals,  love,  pastoral,  poetic,  longing,  cryptic",English,"[""To Scatter One's Own"", 'Hard Times', 'Jubilee', 'Fragile, the Spark', 'Cotillions', ""Faithless Darlin'"", 'Colosseum', 'Martinets', 'Buffalo Boys', 'Dancehall', 'Cri de Coeur', 'Like Lambs', 'Rider', 'Apologia', 'Neptulius', '6+7', 'Anon']","['#7a7a7a', '#cccccc']",135
0,Hello Happiness,Chaka Khan,15 February 2019,3.12,"Soul, Synth Funk
Funktronica, Boogie, Nu-Disco, Pop Soul","female vocals,  rhythmic,  happy,  party,  love,  energetic",English,"['Hello Happiness', 'Like a Lady', ""Don't Cha Know"", 'Too Hot', 'Like Sugar', ""Isn't That Enough"", 'Ladylike']","['#c2bdac', '#c7c7c7', '#81919e', '#5a3421', '#406f81', '#305164', '#d8c4a3', '#98b8c5', '#979c98', '#a98471']",234
0,Happy Now,Gang of Four,19 April 2019,2.17,"Alternative Dance
Synthpop, Post-Punk","political,  male vocals",English,"['Toreador', 'Alpha Male', 'One True Friend', ""Ivanka – My Name's on It"", ""Don't Ask Me"", 'Change the Locks', ""I'm a Liar"", 'White Lie', 'Paper Thin', 'Lucky [bonus track]']","['#bdb3aa', '#9c9e99', '#6b6f61', '#af773c', '#005685']",199
0,AOKOHIO,WHY?,9 August 2019,2.95,"Indie Pop
Abstract Hip Hop, Neo-Psychedelia, Art Pop","introspective,  concept album,  abstract,  playful,  bittersweet,  male vocals",English,"['Apogee', 'The Rash', 'Peel Free', 'Reason', 'Deleterio Motilis', 'Stained Glass Slipper', 'The Launch', 'High Dive', 'Mr. Fifths’ Plea', 'Good Fire', 'Narcissistic Lamentation', 'Krevin’', 'The Crippled Physician', 'Ustekinumab', 'My Original', 'Rock Candy', 'Once Shy', 'The Shame', 'Bloom Wither Bloom (For Mom)']","['#673c46', '#95294b', '#af7d74', '#3e6050', '#991d39', '#bab4bc']",272
0,Port of Miami 2,Rick Ross,9 August 2019,2.87,"Southern Hip Hop, Trap
Pop Rap, Gangsta Rap","boastful,  crime,  atmospheric,  rhythmic,  triumphant,  male vocals",,"['Act a Fool', 'Turnpike Ike', ""Nobody's Favorite"", 'Summer Reign', 'White Lines', 'Big Tyme', 'Bogus Charms', 'Rich Nigga Lifestyle', 'Born to Kill', 'Fascinated', 'I Still Pray', 'Running the Streets', 'Vegas Residency', 'Maybach Music VI', 'Gold Roses']","['#888888', '#7b7b7b', '#bcbcbc', '#656476']",527
0,Triage,Methyl Ethel,15 February 2019,3.21,"Psychedelic Pop, Indie Pop, Art Pop
Synthpop, Dream Pop, Neo-Psychedelia","androgynous vocals,  melodic,  rhythmic,  playful,  psychedelic,  love,  anxious,  cryptic",English,"['Ruiner', 'Scream Whole', 'All the Elements', 'Trip the Mains', 'Post-Blue', 'Real Tight', 'Hip Horror', 'What About the 37º?', 'No Fighting']","['#878787', '#b8a191', '#747b83', '#a8b0b2', '#c2b4a4']",420
0,LφVE & EVφL,Boris,4 October 2019,3.24,"Drone Metal, Post-Rock
Drone, Post-Metal","atmospheric,  heavy,  male vocals,  noisy,  psychedelic,  hypnotic,  lush,  repetitive,  raw,  epic,  lethargic,  ominous,  dissonant,  dark,  nocturnal,  melancholic,  avant-garde,  passionate,  suspenseful,  surreal,  cold",Japanese,"['LφVE', 'Away From You', 'Coma', 'EVOL', 'EVφL', 'uzume', 'LOVE', 'In the Pain(t)', 'Shadow of Skull']","['#cbcbcb', '#b2b2b2', '#8f9094', '#cacaca', '#a9beb5', '#919191', '#7d5c57', '#ad5d2c', '#e4736b']",1448
0,Girl,Maren Morris,17 January 2019,2.97,"Pop Rock, Country Pop
Country Pop","female vocals,  introspective,  passionate,  uplifting",English,['Girl'],"['#9f9f95', '#c0b8b5', '#55616f', '#b5ccd4']",60
0,Losst and Founnd,Harry Nilsson,22 November 2019,3.08,"Singer-Songwriter, Pop Rock
Pop Rock",,English,"['Lost and Found', 'Woman Oh Woman', 'U.C.L.A.', 'Hi-Heel Sneakers / Rescue Boy Medley', 'Lullabye', 'Animal Farm', 'Listen, the Snow Is Falling', 'Try', 'Love Is the Answer', 'Yo Dodger Blue', 'What Does a Woman See in a Man']","['#d9cdb3', '#7b7b7b', '#c2b69e', '#a7a18b']",61
0,No Man's Land,Frank Turner,16 August 2019,2.88,"Singer-Songwriter, Folk Rock
Folk Punk",,,"[""Jinny Bingham's Ghost"", 'Sister Rosetta', 'I Believed You, William Blake', 'Nica', 'A Perfect Wife', 'Silent Key', 'Eye of the Day', 'The Death of Dora Hand', 'The Graveyard of the Outcast Dead', 'The Lioness', 'The Hymn of Kassiani', 'Rescue Annie', 'Rosemary Jane']","['#85968e', '#235eb8', '#2851ad', '#1186cc', '#0895e7', '#63bfe6', '#5dace5', '#3e8ed5']",165
0,Peter Doherty & The Puta Madres,Peter Doherty & The Puta Madres,26 April 2019,3.0,Indie Rock,,English,"['All at Sea', 'Who’s Been Having You Over', 'Paradise is Under Your Nose', 'Narcissistic Teen Makes First XI', 'Someone Else to Be', 'The Steam', 'Travelling Tinker', 'Lamentable Ballad of Gascony Avenue', 'A Fool There Was', 'Shoreleave', 'Punk Buck Bonafide']","['#b1b0b5', '#abcdd6', '#989da3', '#9fbac5', '#88a7b9']",129
0,The Road: Part II / Lost Highway,UNKLE,29 March 2019,3.14,"Art Pop
Trip Hop, Ambient Pop",,,"['Iter VI: Prologue', 'Requium (When You Talk About Love)', 'Ar.Mour', 'Iter VII: Lost', 'The Other Side', 'Feel More / With Less', 'Nothing to Give', 'Iter VIII: However Vast the Darkness', 'Long Gone', 'Only You', 'The First Time Ever I Saw Your Face', 'Iter IX: Epilogue / Tales of the City', 'Crucifixion / a Prophet', 'Powder Man', 'Kubrick', 'Sun (The)', 'Find an Outsider', 'Iter X: Found', 'Days and Nights', 'Reprise', 'Iter XI: In Your Arms', 'Touch Me']","['#7a7a7a', '#cccccc']",211
0,Sinematic,Robbie Robertson,20 September 2019,3.29,"Art Pop
Film Score",,English,"['I Hear You Paint Houses', 'Once Were Brothers', 'Dead End Kid', 'Hardwired', 'Walk in Beauty Way', 'Let Love Reign', 'Shanghai Blues', 'Wandering Souls', 'Street Serenade', 'The Shadow', 'Beautiful Madness', 'Praying for Rain', 'Remembrance']","['#a90a03', '#b4a5bb', '#9595c7', '#010b64', '#864424']",67
0,Erotic Reruns,Yeasayer,7 June 2019,2.93,"Indie Pop, Psychedelic Pop
Neo-Psychedelia, Synthpop, New Wave","playful,  male vocals,  quirky,  psychedelic",,"['People I Loved', 'Ecstatic Baby', 'Crack a Smile', 'Blue Skies Dandelions', 'Let Me Listen in on You', ""I'll Kiss You Tonight"", '24-Hour Hateful Live!', 'Ohm Death', 'Fluttering in the Floodlights']","['#967b72', '#98bcdc', '#f0ae98', '#365243']",384
0,Widow's Weeds,Silversun Pickups,7 June 2019,2.93,"Indie Rock, Alternative Rock
Dream Pop, Progressive Pop","lush,  bittersweet,  melancholic,  introspective,  male vocals,  passionate,  eclectic,  dense,  melodic,  noisy,  atmospheric",English,"['Neon Wound', ""It Doesn't Matter Why"", 'Freakazoid', ""Don't Know Yet"", 'Straw Man', 'Bag of Bones', ""Widow's Weeds"", 'Songbirds', 'Simpatico', 'We Are Chameleons']","['#642f2b', '#b4b6b4', '#aebaba', '#957978', '#8a999c']",410
0,"Wasteland, Baby!",Hozier,1 March 2019,2.99,"Pop Soul
Blues Rock, Folk Pop, Singer-Songwriter","male vocals,  passionate,  melodic,  poetic,  spiritual,  love,  conscious,  bittersweet,  rhythmic",English,"['Nina Cried Power', 'Almost (Sweet Music)', 'Movement', 'No Plan', 'Nobody', 'To Noise Making (Sing)', 'As It Was', 'Shrike', 'Talk', 'Be', 'Dinner & Diatribes', 'Would That I', 'Sunlight', 'Wasteland, Baby!']","['#a3b6bd', '#51626a', '#58747f', '#a8b2a9']",1317
0,Ripples,Ian Brown,1 February 2019,2.77,"Baggy
Alternative Rock, Neo-Psychedelia","mellow,  male vocals,  eclectic,  uplifting",English,"['First World Problems', 'Black Roses', 'Breathe and Breathe Easy (The Everness of Now)', 'The Dream and the Dreamer', 'From Chaos to Harmony', ""It's Raining Diamonds"", 'Ripples', 'Blue Sky Day', 'Soul Satisfaction', 'Break Down the Walls (Warm Up Jam)']","['#855740', '#b9a793', '#918b8b', '#a1a199', '#c49e49', '#b0b0a6', '#9d9a87', '#868276']",156
0,High Expectations,Mabel,2 August 2019,2.65,"Contemporary R&B, Dance-Pop
Afrobeats, Electropop, Dancehall",female vocals,,"['High Expectations (Intro)', 'Bad Behaviour', ""Don't Call Me Up"", 'FML', ""We Don't Say..."", 'Selfish', 'Lucky (Interlude)', 'Mad Love', 'Trouble', 'Put Your Name on It', 'Stckhlm Syndrome (Interlude)', 'OK (Anxiety Anthem)', 'I Belong to Me', 'High Expectations (Outro)', 'Finders Keepers', 'Fine Line', 'Not3s x Mabel - My Lover', 'Jax Jones & Mabel - Ring Ring', 'Raye, Mabel & Stefflon Don - Cigarette', 'Not Sayin']","['#908788', '#6c6c6e', '#0d65c7', '#a0c4c9', '#0048a7', '#124eb0']",156
0,Duck,Kaiser Chiefs,26 July 2019,2.76,"Pop Rock
Indie Rock",,English,"['People Know How to Love One Another', 'Golden Oldies', 'Wait', 'Target Market', ""Don't Just Stand There, Do Something"", 'Record Collection', 'The Only Ones', 'Lucky Shirt', 'Electric Heart', 'Northern Holiday', 'Kurt vs. Frasier (The Battle for Seattle)']","['#6c8ca3', '#b0a5a9', '#61565e', '#aba6a9', '#a79999']",210
0,Death Race for Love,Juice WRLD,8 March 2019,2.56,"Pop Rap, Emo Rap
Alternative R&B, Trap, Cloud Rap","melodic,  male vocals,  melancholic,  drugs,  love,  breakup,  rhythmic,  sad,  romantic,  alcohol,  repetitive,  improvisation",English,"['Empty', 'Maze', 'HeMotions', 'Demonz (Interlude)', 'Fast', 'Hear Me Calling', 'Big', 'Robbery', 'Flaws and Sins', 'Feeling', 'Syphilis', 'Who Shot Cupid?', 'Ring Ring', 'Desire', 'Out My Way', 'The Bees Knees', 'ON GOD', '10 Feet', ""Won't Let Go"", ""She's the One"", 'Rider', 'Make Believe']","['#7a7a7a', '#b0b0b0', '#5f6064', '#93869a']",3526
0,Father of Asahd,DJ Khaled,17 May 2019,1.32,"Pop Rap
Contemporary R&B, Trap","female vocals,  sampling,  religious,  male vocals",English,"['Holy Mountain', 'Wish Wish', 'Jealous', 'Just Us', 'You Stay', 'Celebrate', 'Higher', ""Won't Take My Soul"", 'Weather the Storm', 'Big Boy Talk', 'Freak N You', 'Top Off', 'No Brainer', 'Thank You', 'Holy Ground']","['#a9ac81', '#6c5d4a', '#85bc7a', '#c57171']",1207
0,In Plain Sight,Honeyblood,24 May 2019,2.85,"Indie Rock
Indie Pop, Garage Rock, Power Pop, Noise Pop",female vocals,English,"[""She's a Nightmare"", 'The Third Degree', 'A Kiss from the Devil', 'Gibberish', 'The Tarantella', 'Take the Wheel', 'Touch', 'Glimmer', ""You're a Trick"", 'Twisting the Aces', 'Harmless']","['#9a9581', '#544c39', '#898b80', '#695942']",104
0,The Lost Tapes 2,Nas,19 July 2019,2.63,"East Coast Hip Hop, Conscious Hip Hop","conscious,  urban,  male vocals,  boastful,  rhythmic,  introspective",English,"['No Bad Energy', 'Vernon Family', 'Jarreau of Rap (Skatt Attack)', 'Lost Freestyle', 'Tanasia', 'Royalty', 'Who Are You', 'Adult Film', 'War Against Love', 'The Art of It', 'Highly Favored', 'Queens Wolf', 'It Never Ends', 'You Mean the World to Me', 'QueensBridge Politics', 'Beautiful Life']","['#878787', '#a4a5b1', '#b0aeaf', '#a2a3b5', '#585657']",1329
