,Name,Artist,Released,RYM Rating,Genres,Descriptors,Language,Track listing,Colorscheme,Num_of_RYM_Ratings
0,Transangelic Exodus,Ezra Furman,9 February 2018,3.33,"Indie Rock
Art Pop, Noise Pop, Glam Rock","LGBT,  lo-fi,  female vocals,  alienation,  rebellious,  concept album,  religious,  uplifting,  introspective,  noisy,  romantic,  passionate",English,"['Suck the Blood From My Wound', 'Driving Down to L.A', 'God Lifts Up the Lowly', 'No Place', 'The Great Unknown', 'Compulsive Liar', 'Maraschino-Red Dress $8.99 at Goodwill', 'From a Beach House', 'Love You So Bad', 'Come Here Get Away From Me', 'Peel My Orange Every Morning', 'Psalm 151', 'I Lost My Innocence']","['#a5a6a1', '#acaba0', '#5b5a55', '#afafa5']",893
0,Things Have Changed,Bob Dylan,1 May 2000,3.86,"Singer-Songwriter, Blues Rock, Folk Rock, Film Soundtrack
Heartland Rock","pessimistic,  male vocals,  mellow,  existential,  melancholic,  introspective,  acoustic,  melodic,  poetic,  abstract,  apathetic",English,"['Things Have Changed (Radio Edit)', 'To Make You Feel My Love (Live Version)', 'Hurricane', 'Song to Woody (Live Version)']","['#605a4e', '#dcc373', '#cbb47e', '#938465']",338
0,I'm All Ears,Let's Eat Grandma,29 June 2018,3.48,"Synthpop, Art Pop, Electropop
Progressive Pop, Indietronica, Neo-Psychedelia","female vocals,  progressive,  melodic,  atmospheric,  bittersweet,  lush,  eclectic,  nocturnal,  love,  quirky,  ethereal,  hypnotic,  psychedelic,  playful,  uplifting,  urban,  sentimental,  introspective,  passionate,  summer,  romantic",English,"['Whitewater', 'Hot Pink', ""It's Not Just Me"", 'Falling Into Me', 'Snakes & Ladders', 'Missed Call (1)', 'I Will Be Waiting', ""The Cat's Pyjamas"", 'Cool & Collected', 'Ava', 'Donnie Darko']","['#988c90', '#c09fa6', '#806d8b', '#c7b6bc']",5329
0,Hell-On,Neko Case,1 June 2018,4.5,"Singer-Songwriter, Alt-Country
Indie Rock, Chamber Folk","female vocals,  melodic,  warm,  philosophical,  poetic,  summer,  atmospheric,  bittersweet,  passionate,  nature,  lush,  dark",,"['Hell-On', 'Last Lion of Albion', 'Halls of Sarah', 'Bad Luck', 'Curse of the I-5 Corridor', 'Gumball Blue', 'Dirty Diamond', 'Oracle of the Maritimes', 'Winnie', 'Sleep All Summer', ""My Uncle's Navy"", 'Pitch or Honey']","['#a3a99f', '#a3806a', '#dec3b2', '#946440']",1
0,Interstate Gospel,Pistol Annies,2 November 2018,3.39,"Contemporary Country
Country Rock","female vocals,  melodic",English,"['Interstate Prelude', 'Stop Drop and Roll One', 'Best Years of My Life', '5 Acres of Turnips', 'When I Was His Wife', 'Cheyenne', 'Got My Name Changed Back', 'Sugar Daddy', 'Leavers Lullaby', 'Milkman', 'Commissary', 'Masterpiece', 'Interstate Gospel', 'This Too Shall Pass']","['#644a25', '#95a37f', '#927a58', '#bba580']",244
0,Gave in Rest,Sarah Davachi,14 September 2018,3.26,"Ambient, Drone
Electroacoustic","peaceful,  meditative,  atmospheric,  soothing,  instrumental,  hypnotic",,"['Auster', 'Third Hour', 'Evensong', 'Matins', 'Gloaming', 'Gilded', 'Waking']","['#aabfb8', '#667c6f', '#a6a89a', '#7e807d']",406
0,Landfall,Laurie Anderson & Kronos Quartet,16 February 2018,3.75,"Modern Classical, Chamber Music
Spoken Word, Electronic, Minimalism","minimalistic,  existential,  concept album,  poetic,  rain,  sombre,  complex,  chamber music,  dark,  suspenseful,  cold,  depressive,  hypnotic,  ominous,  monologue,  deadpan,  avant-garde,  history",,"['CNN Predicts a Monster Storm', 'Wind Whistles Through the Dark City', 'The Water Rises', 'Our Street Is a Black River', 'Galaxies', 'Darkness Falls', 'Dreams', 'Dreams Translated', 'The Dark Side', 'Built You a Mountain', 'The Electricity Goes Out and We Move to a Hotel', 'We Learn to Speak Yet Another Language', 'Dawn of the World', 'The Wind Lifted the Boats and Left Them on the Highway', 'It Twisted the Street Signs', 'Then It Receded', 'The Nineteen Stars of Heaven', 'Nothing Left But Their Names', 'All the Extinct Animals', 'Galaxies II', 'Never What You Think It Will Be', 'Thunder Continues in the Aftermath', 'We Blame Each Other for Losing the Way', 'Another Long Evening', 'Riding Bicycles Through the Muddy Streets', 'Helicopters Hang Over Downtown', 'We Head Out', 'Everything is Floating', 'Gongs and Bells Sing', 'Old Motors and Helicopters']","['#7a7a7a', '#cccccc']",4
0,Ecstatic Arrow,Virginia Wing,8 June 2018,3.21,"Art Pop
Synthpop, Neo-Psychedelia, New Wave","mellow,  warm,  ethereal,  female vocals",,"['Be Released', 'The Second Shift', 'Glorious Idea', 'Relativity', ""For Every Window There's a Curtain"", 'The Female Genius', ""Eight Hours Don't Make a Day"", 'A Sister', 'Pale Burnt Lake', 'Seasons Reversed']","['#ebba9a', '#c1aca9', '#756035', '#8394c8', '#1769b2', '#ab8787', '#9c757a']",254
0,Astroworld,Travis Scott,3 August 2018,3.35,"Trap, Pop Rap, Southern Hip Hop
Alternative R&B, Cloud Rap, Neo-Psychedelia","psychedelic,  drugs,  male vocals,  hedonistic,  party,  boastful,  sexual,  melodic,  atmospheric,  summer,  nocturnal,  sampling,  surreal,  rhythmic,  urban,  progressive,  warm,  lush,  triumphant,  ethereal,  cold,  dense",English,"['Stargazing', 'Carousel', 'Sicko Mode', 'R.I.P. Screw', 'Stop Trying to Be God', 'No Bystanders', 'Skeletons', 'Wake Up', '5% Tint', 'NC-17', 'Astrothunder', 'Yosemite', ""Can't Say"", 'Who? What!', 'Butterfly Effect', 'Houstonfornication', 'Coffee Bean']","['#a5bacb', '#987356', '#c29c8f', '#6a98b2', '#7e5730', '#8f360e', '#d4b98e', '#b99f7c', '#2c8990', '#92887a']",17589
0,Bloom,Troye Sivan,31 August 2018,3.14,"Electropop, Alt-Pop
Synthpop, Dance-Pop, Alternative R&B","LGBT,  male vocals,  sensual,  romantic,  love,  sentimental,  melodic,  mellow,  breakup,  sexual,  sparse,  nocturnal,  warm,  bittersweet,  longing,  atmospheric",English,"['Seventeen', 'My My My!', 'The Good Side', 'Bloom', 'Postcard', 'Dance to This', 'Plum', 'What a Heavenly Way to Die', 'Lucky Strike', 'Animal']","['#7a7a7a', '#cccccc']",1779
0,And Nothing Hurt,Spiritualized®,7 September 2018,3.36,"Neo-Psychedelia, Art Rock
Symphonic Rock, Chamber Pop, Dream Pop, Space Rock, Space Rock Revival","male vocals,  love,  lush,  psychedelic,  melancholic,  optimistic,  warm,  bittersweet,  longing,  space,  melodic",English,"['A Perfect Miracle', ""I'm Your Man"", ""Here It Comes (The Road) Let's Go"", ""Let's Dance"", 'On the Sunshine', 'Damaged', 'The Morning After', 'The Prize', 'Sail On Through']","['#535351', '#a7a99c', '#a2a3a5', '#75776c', '#a7b9bb']",2655
0,Warm,Jeff Tweedy,30 November 2018,3.43,"Alt-Country, Singer-Songwriter","warm,  mellow,  longing,  melancholic,  introspective,  male vocals,  poetic",,"['Bombs Above', 'Some Birds', ""Don't Forget"", 'How Hard It Is for a Desert to Die', ""Let's Go Rain"", 'From Far Away', ""I Know What It's Like"", 'Having Been Is No Way to Be', 'The Red Brick', 'Warm (When the Sun Has Died)', 'How Will I Find You']","['#b5b2ab', '#828481', '#635c54', '#7f7b70']",10
0,Snares Like a Haircut,No Age,26 January 2018,3.22,"Noise Pop, Indie Rock
Garage Punk, Shoegaze","noisy,  male vocals,  energetic,  melodic,  lo-fi,  playful,  lush,  passionate",,"['Cruise Control', 'Stuck in the Changer', 'Drippy', 'Send Me', 'Snares Like a Haircut', 'Tidal', 'Soft Collar Fad', 'Popper', 'Secret Swamp', 'Third Grade Rave', 'Squashed', 'Primitive Plus']","['#bfc0c0', '#a2a4a3', '#c8bfb0', '#79766f']",1250
0,The Richard Swift Collection Volume 1: The Novelist / Walking Without Effort,Richard Swift,6 September 2005,3.78,"Indie Pop, Singer-Songwriter
Slacker Rock, Chamber Pop",,,"['Forward', 'Lady Day', 'Lovely Night', 'Sadsong St.', 'Blues for Mother', 'The Novelist', 'Ballad of Clifford Swift', 'Looking Back, I Should Have Been Home More', 'Walking Without Effort Theme', 'Half Lit', 'In the Air', 'As I Go', 'Above & Beneath', 'Mexico (1977)', 'Losing Sleep', 'Not Wasting Time', 'Beautifulheart']","['#cccccc', '#a8a69f', '#7a7a7a', '#9e9f9a']",86
0,KIDS SEE GHOSTS,KIDS SEE GHOSTS,8 June 2018,3.88,"Pop Rap, Experimental Hip Hop
Art Pop, Neo-Psychedelia, Alternative R&B","male vocals,  spiritual,  psychedelic,  uplifting,  sampling,  introspective,  passionate,  eclectic,  bittersweet,  atmospheric,  melodic,  optimistic,  melancholic,  triumphant,  warm,  rhythmic,  ethereal,  playful,  quirky,  surreal",English,"['Feel the Love', 'Fire', '4th Dimension', 'Freeee (Ghost Town Pt. 2)', 'Reborn', 'Kids See Ghosts', 'Cudi Montage']","['#f37290', '#9ea2ab', '#76acb8', '#f8c6af', '#df6a61', '#327d9a', '#784f61', '#0199cb']",36336
0,Just Before Music,Lonnie Holley,6 November 2012,3.49,"New Age
Ambient, Electronic, Gospel, Experimental, Soul Blues, Soul, Ambient Pop","male vocals,  surreal,  abstract,  improvisation,  religious,  conscious,  sparse,  atmospheric,  optimistic,  nocturnal,  passionate,  avant-garde",English,"['Looking for All (All Rendered Truth)', 'Here I Stand Knocking at Your Door', ""Mama's Little Baby"", 'The End of the Film Era', 'Fifth Child Burning', 'Earthly Things', 'Planet Earth and Otherwheres']","['#a38f7a', '#9c6c3e', '#c48c71', '#dbb6ad', '#dea490', '#8c93a6', '#bfb5a9']",507
0,Last Man Standing [unused score],Elmer Bernstein,1996,2.62,Film Score,,,"['To Jericho', 'First Guns', 'Hijacking', 'Hello', 'Change', 'Felina´s Story', 'Free', 'The Beating', 'Enough', 'Saving Joe', 'One of the Last']","['#884b1e', '#de972b', '#b6783d', '#c88c34', '#a16622', '#eaaa26', '#d08619']",8
0,Body,The Necks,17 August 2018,3.9,"Post-Rock, Avant-Garde Jazz
Free Improvisation, Krautrock, Post-Minimalism","repetitive,  hypnotic,  instrumental,  calm,  avant-garde,  atmospheric,  minimalistic,  improvisation,  melancholic,  rhythmic,  sombre",,['Body'],"['#2a3c52', '#765e54', '#6c3400', '#ab824c', '#889b97']",7
0,Ephorize,CupcakKe,5 January 2018,2.97,"Trap, Hardcore Hip Hop
Pop Rap, Conscious Hip Hop, Hip House, Drill","humorous,  sexual,  LGBT,  vulgar,  boastful,  female vocals,  hedonistic,  urban,  playful,  conscious,  party,  aggressive,  rhythmic,  repetitive,  breakup,  sensual",English,"['2 Minutes', 'Cartoons', 'Duck Duck Goose', 'Wisdom Teeth', 'Crayons', 'Cinnamon Toast Crunch', 'Exit', 'Self Interview', 'Navel', 'Spoiled Milk Titties', 'Total', 'Post Pic', 'Meet and Greet', 'Single While Taken', 'Fullest']","['#093c73', '#c4c8c7', '#0a609b', '#008cc4', '#3e579a', '#004d8f', '#54c3f1', '#908c9a', '#2b72a6', '#744965']",2232
0,Hope Downs,Rolling Blackouts C.F.,15 June 2018,3.44,"Jangle Pop, Indie Rock
Heartland Rock","summer,  warm,  melodic,  male vocals,  melancholic,  uplifting,  rhythmic",English,"['An Air Conditioned Man', 'Talking Straight', 'Mainland', 'Time in Common', ""Sister's Jeans"", 'Bellarine', 'Cappuccino City', 'Exclusive Grave', 'How Long?', 'The Hammer']","['#a68580', '#a8a8a4', '#5b6c64', '#aeb8b7', '#9cb3c3', '#c2c9c2']",1731
0,Insula,Proc Fiskal,8 June 2018,3.5,"Grime
Wonky, Weightless, Purple Sound, IDM, Glitch Hop","urban,  mechanical,  futuristic,  atmospheric,  rhythmic,  sampling,  instrumental",,"['Restart', 'Apple Juice', 'Kontinuance', '2L', 'Achiltibuie', 'Scotch Precog', 'Pints', 'Dopamine', 'Punishment Exercise', 'Dish Washing', 'Vaudeville', 'Future Headache', 'Hoax Nos Trinit', 'Evil Spirits', 'A Like Ye', 'Mourn Non Did']","['#cb9e43', '#d8a151', '#b28d3f', '#e54350', '#e8ad37']",1
0,Invasion of Privacy,Cardi B,6 April 2018,2.63,"Trap, East Coast Hip Hop
Pop Rap, Contemporary R&B, Hardcore Hip Hop","boastful,  female vocals,  sexual,  vulgar,  triumphant,  hedonistic,  party,  playful,  urban,  aggressive,  sarcastic,  uplifting,  humorous,  rhythmic,  introspective,  love,  summer,  eclectic,  rebellious",English,"['Get Up 10', 'Drip', 'Bickenhead', 'Bodak Yellow', 'Be Careful', 'Best Life', 'I Like It', 'Ring', 'Money Bag', 'Bartier Cardi', 'She Bad', 'Thru Your Phone', 'I Do']","['#868a95', '#2a5f67', '#1f8db2', '#867c7b', '#c3cacc', '#644700', '#9cafb2', '#8ab6cf']",4818
0,Singularity,Jon Hopkins,4 May 2018,3.49,"Tech House, Microhouse
Ambient, IDM, Ambient Techno, Progressive House","atmospheric,  space,  rhythmic,  soothing,  futuristic,  ethereal,  mellow,  instrumental,  nocturnal,  spiritual,  dense,  sentimental,  hypnotic,  psychedelic,  melodic,  uplifting",,"['Singularity', 'Emerald Rush', 'Neon Pattern Drum', 'Everything Connected', 'Feel First Life', 'C O S M', 'Echo Dissolve', 'Luminous Beings', 'Recovery']","['#989db0', '#292f53', '#87868e', '#4a4f65']",4998
0,The Sciences,Sleep,20 April 2018,3.96,"Stoner Metal, Doom Metal","drugs,  heavy,  psychedelic,  male vocals,  space,  science fiction,  hypnotic,  repetitive,  epic,  fantasy,  dense",,"['The Sciences', ""Marijuanaut's Theme"", 'Sonic Titan', 'Giza Butler', 'Antarcticans Thawed', 'The Botanist']","['#a8a9ab', '#4f5855', '#6c736c', '#8c9594']",84
0,Stephen Malkmus,Stephen Malkmus,13 February 2001,3.61,"Indie Rock
Indie Pop","playful,  mellow,  humorous,  male vocals,  spring,  melodic,  summer",English,"['Black Book', 'Phantasies', ""Jo Jo's Jacket"", 'Church on White', 'The Hook', 'Discretion Grove', 'Troubbble', 'Pink India', 'Trojan Curfew', 'Vague Space', 'Jenny and the Ess-Dog', 'Deado']","['#a4b0b6', '#b0bdc5', '#7e6875', '#534449', '#82837d', '#7ca0b0', '#55342d', '#eebc81']",1939
0,All Nerve,The Breeders,2 March 2018,3.16,"Alternative Rock
Noise Pop","female vocals,  rhythmic,  lonely,  playful",English,"['Nervous Mary', 'Wait in the Car', 'All Nerve', 'MetaGoth', 'Spacewoman', 'Walking With a Killer', 'Howl at the Summit', ""Archangel's Thunderbird"", 'Dawn: Making an Effort', 'Skinhead #2', 'Blues at the Acropolis']","['#c6c7ca', '#e10521', '#95958d', '#887e7f', '#5d5d55', '#722f36', '#f9743c', '#a9a7a8']",950
0,Listening to Pictures (Pentimento Volume One),Jon Hassell,8 June 2018,3.48,"Tribal Ambient
Glitch, IDM, Dark Jazz","psychedelic,  dense,  atmospheric,  cryptic,  mysterious,  instrumental,  tribal,  futuristic,  surreal,  avant-garde,  dark",,"['Dreaming', 'Picnic', 'Slipstream', 'Al Kongo Udu', 'Pastorale Vassant', 'Manga Scene', 'Her First Rain', 'Ndeya']","['#7a7a7a', '#a9cac1', '#9aa191', '#7d3620']",827
0,Premonitions,Miya Folick,26 October 2018,3.29,"Synthpop, Indie Pop
Art Pop, Pop Rock, Indie Rock",female vocals,English,"['Thingamajig', 'Premonitions', 'Cost Your Love', 'Stock Image', 'Leave the Party', 'Stop Talking', 'Freak Out', 'Deadbody', 'Baby Girl', ""What We've Made""]","['#b59a91', '#9d6d56', '#935b40', '#c9a690']",396
0,Negro Swan,Blood Orange,24 August 2018,3.56,"Alternative R&B, Sophisti-Pop
Neo-Soul, Synth Funk, Art Pop, Ambient Pop, Neo-Psychedelia","LGBT,  lush,  mellow,  introspective,  conscious,  male vocals,  urban,  bittersweet,  sensual,  political,  rhythmic,  female vocals,  soothing,  soft,  melodic,  eclectic,  nocturnal,  anxious,  atmospheric,  passionate",English,"['Orlando', 'Saint', 'Take Your Time', 'Hope', 'Jewelry', 'Family', 'Charcoal Baby', 'Vulture Baby', 'Chewing Gum', 'Holy Will', 'Dagenham Dream', 'Nappy Wonder', ""Runnin'"", 'Out of Your League', 'Minetta Creek', 'Smoke']","['#86867c', '#abafae', '#818177', '#b9b0ab']",6540
0,Rebound Redux,Eleanor Friedberger,1 May 2020,2.5,,,English,"['Galaxy Bar (My Jesus Phase)', 'Letter From NZ (The Letter)', 'Everything', 'In Between Stars 1', 'In Between Stars 2', 'In Between Stars 3', 'I Could Love You More (Make Me a Song)', 'Nice to Be Nowhere', ""It's Hard"", 'Conversation Pits 1 (Are We Good?)', 'Conversation Pits 2 (Are We Good?)', 'Life (Showy Early Spring)', 'Push It Down (Rule of Action)']","['#554649', '#365f8d', '#42769e', '#9a3813', '#d55b84', '#d46790', '#7e8f9f']",4
0,Solo Piano III,Chilly Gonzales,7 September 2018,3.33,"Modern Classical
Classical Music","instrumental,  soft",,"['Treppen', 'Pretenderness', 'Prelude in C Sharp Major', 'Famous Hungarians', 'Chico', 'Nimbus', 'Be Natural', 'Ellis Eye', 'Present Tense', 'Cactus Impromptu', 'Lost Ostinato', 'Blizzard in B Flat Minor', 'October 3rd', 'Kopfkino', 'Whist']","['#cbcbcb', '#a8a8a8', '#989899', '#adabac', '#878787', '#75797a']",97
0,Raw Silk Uncut Wood,Laurel Halo,13 July 2018,3.36,"Ambient
Electroacoustic, Drone","atmospheric,  instrumental,  lonely,  calm,  avant-garde,  ethereal,  surreal,  warm",,"['Raw Silk Uncut Wood', 'Mercury', 'Quietude', 'The Sick Mind', 'Supine', 'Nahbarkeit']","['#7b4346', '#566b80', '#7ea9b2', '#ca776f']",1762
0,Jezebel / Moulinette,Anna Calvi,11 October 2010,3.54,"Art Rock, Singer-Songwriter
Indie Rock",,English,"['Jezebel', 'Moulinette']","['#7a7d8a', '#a4a4a2', '#c4bea6', '#e8d8a7', '#b9b391', '#af864e', '#b36c42', '#a37e51', '#bfb89b']",68
0,Everything's Fine,Jean Grae & Quelle Chris,30 March 2018,3.5,"Abstract Hip Hop, Conscious Hip Hop
Experimental Hip Hop, Jazz Rap","male vocals,  female vocals,  sarcastic,  humorous,  quirky,  sampling,  satirical,  psychedelic,  anxious,  deadpan,  apathetic,  raw,  abstract,  conscious,  political",English,"[""Everything's Fine"", 'My Contribution to This Scam', 'OhSh', 'House Call', ""Don't Worry It's Fine"", 'Gold Purple Orange', 'Peacock', 'Doing Better Than Ever', 'The Smoking Man', 'Breakfast of Champions', 'Scoop of Dirt', 'Zero', ""Everything's Still Fine"", 'Waiting for the Moon', 'River']","['#a6a9aa', '#93796a', '#a9a8a4', '#b58f7a', '#5e4437', '#86b2bf', '#e78592']",2916
0,Song for Alpha,Daniel Avery,6 April 2018,3.2,"Ambient Techno
Minimal Techno, Ambient, Tech House, Industrial Techno","hypnotic,  atmospheric,  melodic,  mysterious,  repetitive,  nocturnal,  warm,  instrumental,  energetic,  peaceful,  party,  rhythmic,  lush,  mechanical,  soothing,  playful,  meditative,  ethereal,  lonely,  minimalistic,  calm,  soft,  autumn,  mellow",,"['First Light', 'Stereo L', 'Projector', 'TBW17', 'Sensation', 'Citizen / Nowhere', 'Clear', 'Diminuendo', 'Days From Now', 'Embers', 'Slow Fade', 'Glitter', 'Endnote', 'Quick Eternity']","['#e52826', '#7b7b7d', '#5c0d10', '#e99152']",1071
0,Freedom's Goblin,Ty Segall & Freedom Band,26 January 2018,3.46,"Garage Rock, Glam Rock, Psychedelic Rock
Psychedelic Rock, Hard Rock","noisy,  melodic,  anthemic,  psychedelic,  male vocals,  quirky,  eclectic,  mellow,  energetic,  lush,  rhythmic,  raw,  playful,  epic,  surreal,  heavy,  hypnotic",English,"['Fanny Dog', 'Rain', ""Every 1's a Winner"", 'Despoiler of Cadaver', 'When Mommy Kills You', ""My Lady's on Fire"", 'Alta', 'Meaning', 'Cry Cry Cry', 'Shoot You Up', 'You Say All the Nice Things', 'The Last Waltz', 'She', 'Prison', 'Talkin 3', 'The Main Pretender', ""I'm Free"", '5 Ft. Tall', 'And, Goodnight']","['#8c9292', '#c0c1a2', '#642726', '#cccccc']",1998
0,Don't Look Away,Alexander Tucker,24 August 2018,,Psychedelic Folk,"psychedelic,  lush,  orchestral",,"['Objects', 'Sisters and Me', 'Visiting Again', 'Boys Names', 'The Saddest Summer 2', 'Ghost on the Ledge', 'Gloops Void (Give It Up)', 'Behind the Shoulder', 'A to Z', 'Citadel', ""Yesterday's Honey"", 'Ishuonawayishanawa']","['#8b8899', '#acaab8', '#e4c2a9', '#e9a47a', '#70665a', '#e26f2c', '#cd6037', '#bab194', '#aaa48a', '#f7a866']",
0,Autobiography,Jlin,28 September 2018,3.28,"Footwork, IDM, Soundtrack
Ambient, Deconstructed Club, Modern Classical","complex,  mysterious,  playful,  rhythmic,  minimalistic,  nocturnal,  concept album,  sampling,  surreal,  atmospheric,  instrumental,  anxious",English,"['First Overture (Spiritual Atom)', 'Annotation', 'Carbon 12', 'Unorthodox Elements', 'Anamnesis (Part 1)', 'The Abyss of Doubt', 'Mutation', 'First Interlude (Absence of Measure)', 'Permutation', 'Kundalini', 'Anamnesis (Part 2)', 'Blue i', 'Second Interlude (The Choosing)']","['#7e7e80', '#c2beb3', '#7a7a7e', '#747e80']",462
