"id","Metacritic_Score","Rank","Album_Name","Singer","Release_Date","Description","name","popularity","acousticness","danceability","energy","instrumentalness","key","liveness","loudness","mode","speechiness","tempo","time_signature","valence"
1982,84,54,"Dance Fever","Florence + the Machine","2022-05-13","The fifth full-length studio release for British indie rock band Florence + The Machine features production with Jack Antonoff and Glass Animals' Dave Bayley.","Free",69,0.00777,0.465,0.696,0.00196,10,0.142,-6.233,0,0.0363,174.806,4,0.0494
1982,84,54,"Dance Fever","Florence + the Machine","2022-05-13","The fifth full-length studio release for British indie rock band Florence + The Machine features production with Jack Antonoff and Glass Animals' Dave Bayley.","King",64,0.136,0.731,0.45,0.000989,6,0.107,-8.086,0,0.0443,105.989,4,0.0856
1982,84,54,"Dance Fever","Florence + the Machine","2022-05-13","The fifth full-length studio release for British indie rock band Florence + The Machine features production with Jack Antonoff and Glass Animals' Dave Bayley.","Daffodil",59,0.025,0.637,0.668,2.93e-06,9,0.138,-4.983,0,0.0365,112.035,4,0.171
1982,84,54,"Dance Fever","Florence + the Machine","2022-05-13","The fifth full-length studio release for British indie rock band Florence + The Machine features production with Jack Antonoff and Glass Animals' Dave Bayley.","Heaven Is Here",57,0.605,0.852,0.437,7.03e-05,9,0.0945,-8.508,0,0.38,106.438,3,0.359
1982,84,54,"Dance Fever","Florence + the Machine","2022-05-13","The fifth full-length studio release for British indie rock band Florence + The Machine features production with Jack Antonoff and Glass Animals' Dave Bayley.","Prayer Factory",55,0.853,0.5,0.21,0.0283,2,0.113,-11.405,0,0.0336,96.043,4,0.128
1982,84,54,"Dance Fever","Florence + the Machine","2022-05-13","The fifth full-length studio release for British indie rock band Florence + The Machine features production with Jack Antonoff and Glass Animals' Dave Bayley.","Morning Elvis",56,0.838,0.49,0.339,0,7,0.111,-7.984,1,0.0317,80.498,4,0.229
1982,84,54,"Dance Fever","Florence + the Machine","2022-05-13","The fifth full-length studio release for British indie rock band Florence + The Machine features production with Jack Antonoff and Glass Animals' Dave Bayley.","My Love",59,0.00329,0.489,0.842,0,9,0.124,-5.691,0,0.0746,121.752,4,0.149
1982,84,54,"Dance Fever","Florence + the Machine","2022-05-13","The fifth full-length studio release for British indie rock band Florence + The Machine features production with Jack Antonoff and Glass Animals' Dave Bayley.","Choreomania",64,0.0907,0.64,0.674,0.00184,0,0.16,-7.605,1,0.0612,156.96,4,0.275
1983,84,55,"Is It Going to Get Any Deeper Than This?","The Soft Pink Truth","2022-10-21","The latest full-length release for the solo electronic project of Matmos' Drew Daniel features contributions from such artists as John Berndt, Koye Berry, Andrew Bernstein, Brooks Kossover, Mark Lightcap, M.C. Schmidt, Flock Of Dimes/Wye Oak's Jenn Wasner, Jason Willett, and Nate Wooley.","Trocadero",28,0.11,0.661,0.817,0.801,4,0.142,-8.099,0,0.0409,119.985,4,0.199
1983,84,55,"Is It Going to Get Any Deeper Than This?","The Soft Pink Truth","2022-10-21","The latest full-length release for the solo electronic project of Matmos' Drew Daniel features contributions from such artists as John Berndt, Koye Berry, Andrew Bernstein, Brooks Kossover, Mark Lightcap, M.C. Schmidt, Flock Of Dimes/Wye Oak's Jenn Wasner, Jason Willett, and Nate Wooley.","La Joie Devant La Mort",31,0.0293,0.808,0.627,0.84,9,0.112,-8.351,0,0.0486,120.033,4,0.675
1983,84,55,"Is It Going to Get Any Deeper Than This?","The Soft Pink Truth","2022-10-21","The latest full-length release for the solo electronic project of Matmos' Drew Daniel features contributions from such artists as John Berndt, Koye Berry, Andrew Bernstein, Brooks Kossover, Mark Lightcap, M.C. Schmidt, Flock Of Dimes/Wye Oak's Jenn Wasner, Jason Willett, and Nate Wooley.","Sunwash",26,0.857,0.334,0.36,0.811,6,0.155,-13.023,1,0.0362,119.94,4,0.0633
1983,84,55,"Is It Going to Get Any Deeper Than This?","The Soft Pink Truth","2022-10-21","The latest full-length release for the solo electronic project of Matmos' Drew Daniel features contributions from such artists as John Berndt, Koye Berry, Andrew Bernstein, Brooks Kossover, Mark Lightcap, M.C. Schmidt, Flock Of Dimes/Wye Oak's Jenn Wasner, Jason Willett, and Nate Wooley.","Toot Sweet",24,0.0412,0.847,0.558,0.821,11,0.103,-9.949,1,0.0429,120.003,4,0.568
1983,84,55,"Is It Going to Get Any Deeper Than This?","The Soft Pink Truth","2022-10-21","The latest full-length release for the solo electronic project of Matmos' Drew Daniel features contributions from such artists as John Berndt, Koye Berry, Andrew Bernstein, Brooks Kossover, Mark Lightcap, M.C. Schmidt, Flock Of Dimes/Wye Oak's Jenn Wasner, Jason Willett, and Nate Wooley.","Deeper Than This?",25,0.0366,0.827,0.52,0.83,5,0.107,-10.507,0,0.0595,120.02,4,0.567
1983,84,55,"Is It Going to Get Any Deeper Than This?","The Soft Pink Truth","2022-10-21","The latest full-length release for the solo electronic project of Matmos' Drew Daniel features contributions from such artists as John Berndt, Koye Berry, Andrew Bernstein, Brooks Kossover, Mark Lightcap, M.C. Schmidt, Flock Of Dimes/Wye Oak's Jenn Wasner, Jason Willett, and Nate Wooley.","Moodswing",27,0.0737,0.383,0.791,0.87,11,0.105,-7.351,0,0.0472,120.001,4,0.037
1983,84,55,"Is It Going to Get Any Deeper Than This?","The Soft Pink Truth","2022-10-21","The latest full-length release for the solo electronic project of Matmos' Drew Daniel features contributions from such artists as John Berndt, Koye Berry, Andrew Bernstein, Brooks Kossover, Mark Lightcap, M.C. Schmidt, Flock Of Dimes/Wye Oak's Jenn Wasner, Jason Willett, and Nate Wooley.","Now That It's All Over",24,0.124,0.653,0.667,0.83,0,0.0945,-7.195,0,0.0288,119.996,4,0.35
1983,84,55,"Is It Going to Get Any Deeper Than This?","The Soft Pink Truth","2022-10-21","The latest full-length release for the solo electronic project of Matmos' Drew Daniel features contributions from such artists as John Berndt, Koye Berry, Andrew Bernstein, Brooks Kossover, Mark Lightcap, M.C. Schmidt, Flock Of Dimes/Wye Oak's Jenn Wasner, Jason Willett, and Nate Wooley.","Joybreath",24,0.661,0.35,0.107,0.725,9,0.111,-18.94,0,0.0353,119.975,4,0.12
1983,84,55,"Is It Going to Get Any Deeper Than This?","The Soft Pink Truth","2022-10-21","The latest full-length release for the solo electronic project of Matmos' Drew Daniel features contributions from such artists as John Berndt, Koye Berry, Andrew Bernstein, Brooks Kossover, Mark Lightcap, M.C. Schmidt, Flock Of Dimes/Wye Oak's Jenn Wasner, Jason Willett, and Nate Wooley.","Wanna Know",33,0.00925,0.775,0.508,0.0834,4,0.104,-7.78,0,0.0372,121.996,4,0.0607
1983,84,55,"Is It Going to Get Any Deeper Than This?","The Soft Pink Truth","2022-10-21","The latest full-length release for the solo electronic project of Matmos' Drew Daniel features contributions from such artists as John Berndt, Koye Berry, Andrew Bernstein, Brooks Kossover, Mark Lightcap, M.C. Schmidt, Flock Of Dimes/Wye Oak's Jenn Wasner, Jason Willett, and Nate Wooley.","Deeper",32,0.071,0.583,0.684,0.877,11,0.132,-9.276,0,0.0331,119.991,4,0.0384
1984,84,56,"Nymph","Shygirl","2022-09-30","The debut full-length release for the London-based artist Shygirl features contributions from Arca, Bloodpop, Sega Bodega, Noah Goldstein, Danny L Harle, Mura Masa, and Caroline Polachek.","Woe",53,0.0086,0.565,0.447,0.0335,6,0.111,-7.429,0,0.0529,165.993,4,0.126
1984,84,56,"Nymph","Shygirl","2022-09-30","The debut full-length release for the London-based artist Shygirl features contributions from Arca, Bloodpop, Sega Bodega, Noah Goldstein, Danny L Harle, Mura Masa, and Caroline Polachek.","Nike",51,0.00907,0.926,0.308,1.12e-05,6,0.0648,-10.294,0,0.323,101.872,4,0.63
1984,84,56,"Nymph","Shygirl","2022-09-30","The debut full-length release for the London-based artist Shygirl features contributions from Arca, Bloodpop, Sega Bodega, Noah Goldstein, Danny L Harle, Mura Masa, and Caroline Polachek.","Little Bit",49,0.0063,0.824,0.633,0.00038,1,0.0874,-7.61,0,0.0846,99.954,4,0.559
1984,84,56,"Nymph","Shygirl","2022-09-30","The debut full-length release for the London-based artist Shygirl features contributions from Arca, Bloodpop, Sega Bodega, Noah Goldstein, Danny L Harle, Mura Masa, and Caroline Polachek.","Honey",48,0.196,0.398,0.586,0,0,0.111,-9.112,1,0.0336,119.93,4,0.0558
1984,84,56,"Nymph","Shygirl","2022-09-30","The debut full-length release for the London-based artist Shygirl features contributions from Arca, Bloodpop, Sega Bodega, Noah Goldstein, Danny L Harle, Mura Masa, and Caroline Polachek.","Wildfire",48,0.0131,0.485,0.568,0.00437,10,0.108,-6.289,0,0.111,83.573,4,0.472
1984,84,56,"Nymph","Shygirl","2022-09-30","The debut full-length release for the London-based artist Shygirl features contributions from Arca, Bloodpop, Sega Bodega, Noah Goldstein, Danny L Harle, Mura Masa, and Caroline Polachek.","Come For Me",47,0.0147,0.646,0.644,0.000236,8,0.782,-8.634,1,0.154,129.216,4,0.633
1984,84,56,"Nymph","Shygirl","2022-09-30","The debut full-length release for the London-based artist Shygirl features contributions from Arca, Bloodpop, Sega Bodega, Noah Goldstein, Danny L Harle, Mura Masa, and Caroline Polachek.","Coochie (a bedtime story)",50,0.383,0.744,0.548,0.00243,5,0.105,-7.986,1,0.0388,146.065,4,0.507
1984,84,56,"Nymph","Shygirl","2022-09-30","The debut full-length release for the London-based artist Shygirl features contributions from Arca, Bloodpop, Sega Bodega, Noah Goldstein, Danny L Harle, Mura Masa, and Caroline Polachek.","Shlut",59,0.168,0.731,0.759,0.000837,8,0.116,-8.33,1,0.159,94.026,4,0.36
1984,84,56,"Nymph","Shygirl","2022-09-30","The debut full-length release for the London-based artist Shygirl features contributions from Arca, Bloodpop, Sega Bodega, Noah Goldstein, Danny L Harle, Mura Masa, and Caroline Polachek.","Firefly",53,0.0014,0.681,0.6,0.00162,3,0.114,-8.616,1,0.0397,140.981,4,0.641
1984,84,56,"Nymph","Shygirl","2022-09-30","The debut full-length release for the London-based artist Shygirl features contributions from Arca, Bloodpop, Sega Bodega, Noah Goldstein, Danny L Harle, Mura Masa, and Caroline Polachek.","Poison",57,0.0438,0.845,0.581,0.000125,6,0.101,-10.676,0,0.123,126.97,4,0.49
1984,84,56,"Nymph","Shygirl","2022-09-30","The debut full-length release for the London-based artist Shygirl features contributions from Arca, Bloodpop, Sega Bodega, Noah Goldstein, Danny L Harle, Mura Masa, and Caroline Polachek.","Heaven",54,0.307,0.809,0.549,0.121,2,0.108,-8.881,1,0.0626,116.555,4,0.288
1984,84,56,"Nymph","Shygirl","2022-09-30","The debut full-length release for the London-based artist Shygirl features contributions from Arca, Bloodpop, Sega Bodega, Noah Goldstein, Danny L Harle, Mura Masa, and Caroline Polachek.","Missin u",45,0.164,0.713,0.881,0.000519,1,0.381,-7.861,1,0.0668,96.993,4,0.568
1985,84,57,"White Jesus Black Problems","Fantastic Negrito","2022-06-03","The latest full length release for Grammy-winning blues artist Fantastic Negrito was based on learning his ancestors: an indentured servant from Scotland and an African American slave had a common law marriage in 1750s Virginia.","They Go Low",39,0.492,0.602,0.603,2.72e-06,11,0.383,-7.953,1,0.0284,74.923,4,0.496
1985,84,57,"White Jesus Black Problems","Fantastic Negrito","2022-06-03","The latest full length release for Grammy-winning blues artist Fantastic Negrito was based on learning his ancestors: an indentured servant from Scotland and an African American slave had a common law marriage in 1750s Virginia.","You Better Have a Gun",25,0.409,0.659,0.602,3.2e-06,1,0.117,-8.601,1,0.0298,156.005,4,0.636
1985,84,57,"White Jesus Black Problems","Fantastic Negrito","2022-06-03","The latest full length release for Grammy-winning blues artist Fantastic Negrito was based on learning his ancestors: an indentured servant from Scotland and an African American slave had a common law marriage in 1750s Virginia.","Virginia Soil",30,0.663,0.697,0.578,0.000117,2,0.114,-9.248,1,0.0382,106.983,4,0.549
1985,84,57,"White Jesus Black Problems","Fantastic Negrito","2022-06-03","The latest full length release for Grammy-winning blues artist Fantastic Negrito was based on learning his ancestors: an indentured servant from Scotland and an African American slave had a common law marriage in 1750s Virginia.","Venomous Dogma",28,0.463,0.309,0.48,0.00108,2,0.197,-7.658,1,0.0297,75.114,4,0.396
1985,84,57,"White Jesus Black Problems","Fantastic Negrito","2022-06-03","The latest full length release for Grammy-winning blues artist Fantastic Negrito was based on learning his ancestors: an indentured servant from Scotland and an African American slave had a common law marriage in 1750s Virginia.","Highest Bidder",31,0.225,0.47,0.701,0.000673,11,0.31,-7.692,0,0.0738,126.636,4,0.687
1985,84,57,"White Jesus Black Problems","Fantastic Negrito","2022-06-03","The latest full length release for Grammy-winning blues artist Fantastic Negrito was based on learning his ancestors: an indentured servant from Scotland and an African American slave had a common law marriage in 1750s Virginia.","Mayor of Wasteland",27,0.552,0.612,0.394,0.000814,10,0.142,-12.642,1,0.0588,103.355,4,0.312
1985,84,57,"White Jesus Black Problems","Fantastic Negrito","2022-06-03","The latest full length release for Grammy-winning blues artist Fantastic Negrito was based on learning his ancestors: an indentured servant from Scotland and an African American slave had a common law marriage in 1750s Virginia.","Oh Betty",44,0.164,0.551,0.635,0.000307,0,0.24,-7.927,1,0.0383,142.03,4,0.534
1985,84,57,"White Jesus Black Problems","Fantastic Negrito","2022-06-03","The latest full length release for Grammy-winning blues artist Fantastic Negrito was based on learning his ancestors: an indentured servant from Scotland and an African American slave had a common law marriage in 1750s Virginia.","Register of Free Negroes",23,0.684,0.906,0.416,0.376,0,0.637,-12.956,1,0.111,115.02,4,0.319
1985,84,57,"White Jesus Black Problems","Fantastic Negrito","2022-06-03","The latest full length release for Grammy-winning blues artist Fantastic Negrito was based on learning his ancestors: an indentured servant from Scotland and an African American slave had a common law marriage in 1750s Virginia.","You Don't Belong Here",23,0.936,0.406,0.186,0.0738,4,0.115,-16.494,0,0.116,83.987,4,0.385
1985,84,57,"White Jesus Black Problems","Fantastic Negrito","2022-06-03","The latest full length release for Grammy-winning blues artist Fantastic Negrito was based on learning his ancestors: an indentured servant from Scotland and an African American slave had a common law marriage in 1750s Virginia.","Nibbadip",33,0.561,0.706,0.72,3.87e-05,11,0.299,-7.196,1,0.0326,114.99,4,0.788
1985,84,57,"White Jesus Black Problems","Fantastic Negrito","2022-06-03","The latest full length release for Grammy-winning blues artist Fantastic Negrito was based on learning his ancestors: an indentured servant from Scotland and an African American slave had a common law marriage in 1750s Virginia.","Man with No Name",25,0.502,0.429,0.637,5.63e-06,0,0.197,-7.188,1,0.0469,82.545,4,0.493
1985,84,57,"White Jesus Black Problems","Fantastic Negrito","2022-06-03","The latest full length release for Grammy-winning blues artist Fantastic Negrito was based on learning his ancestors: an indentured servant from Scotland and an African American slave had a common law marriage in 1750s Virginia.","Trudoo",27,0.413,0.669,0.836,0.000117,5,0.287,-6.883,0,0.101,149.987,4,0.595
1985,84,57,"White Jesus Black Problems","Fantastic Negrito","2022-06-03","The latest full length release for Grammy-winning blues artist Fantastic Negrito was based on learning his ancestors: an indentured servant from Scotland and an African American slave had a common law marriage in 1750s Virginia.","In My Head",22,0.19,0.604,0.749,7.95e-06,7,0.337,-6.779,1,0.036,150.051,4,0.557
1986,84,58,"Impera","Ghost","2022-03-11","The fifth full-length studio release for the Swedish rock band Ghost was produced by Klas Ahlund.","Spillways",70,0.000207,0.575,0.868,0.00294,5,0.0584,-5.004,0,0.0319,128.069,4,0.804
1986,84,58,"Impera","Ghost","2022-03-11","The fifth full-length studio release for the Swedish rock band Ghost was produced by Klas Ahlund.","Bite Of Passage",51,0.787,0.309,0.0571,0.272,2,0.179,-14.244,1,0.0543,83.427,3,0.0378
1986,84,58,"Impera","Ghost","2022-03-11","The fifth full-length studio release for the Swedish rock band Ghost was produced by Klas Ahlund.","Dominion",51,0.988,0.183,0.0479,0.986,9,0.102,-22.761,1,0.0332,70.306,3,0.0351
1986,84,58,"Impera","Ghost","2022-03-11","The fifth full-length studio release for the Swedish rock band Ghost was produced by Klas Ahlund.","Imperium",57,0.000524,0.307,0.473,0.961,4,0.201,-9.505,1,0.0316,74.842,4,0.203
1986,84,58,"Impera","Ghost","2022-03-11","The fifth full-length studio release for the Swedish rock band Ghost was produced by Klas Ahlund.","Call Me Little Sunshine",69,0.000674,0.566,0.871,0.00144,5,0.107,-4.833,1,0.0311,88.012,4,0.41
1986,84,58,"Impera","Ghost","2022-03-11","The fifth full-length studio release for the Swedish rock band Ghost was produced by Klas Ahlund.","Hunter’s Moon",63,0.000473,0.61,0.935,0.00187,5,0.0854,-4.444,0,0.0356,128.967,3,0.656
1986,84,58,"Impera","Ghost","2022-03-11","The fifth full-length studio release for the Swedish rock band Ghost was produced by Klas Ahlund.","Respite On The Spitalfields",57,0.00509,0.223,0.868,1.47e-05,2,0.287,-3.755,0,0.0363,159.619,4,0.275
1986,84,58,"Impera","Ghost","2022-03-11","The fifth full-length studio release for the Swedish rock band Ghost was produced by Klas Ahlund.","Kaisarion",62,0.00054,0.424,0.958,6.02e-05,9,0.215,-3.805,1,0.0669,92.993,4,0.353
1986,84,58,"Impera","Ghost","2022-03-11","The fifth full-length studio release for the Swedish rock band Ghost was produced by Klas Ahlund.","Watcher In The Sky",63,0.000107,0.527,0.913,0.00325,0,0.095,-5.314,0,0.0455,117.968,4,0.295
1986,84,58,"Impera","Ghost","2022-03-11","The fifth full-length studio release for the Swedish rock band Ghost was produced by Klas Ahlund.","Darkness At The Heart Of My Love",67,0.00833,0.54,0.719,0.000158,10,0.158,-5.744,1,0.0284,122.043,4,0.238
1986,84,58,"Impera","Ghost","2022-03-11","The fifth full-length studio release for the Swedish rock band Ghost was produced by Klas Ahlund.","Griftwood",59,0.000541,0.588,0.888,7.15e-06,0,0.25,-4.263,0,0.0307,120.006,4,0.801
1986,84,58,"Impera","Ghost","2022-03-11","The fifth full-length studio release for the Swedish rock band Ghost was produced by Klas Ahlund.","Twenties",58,0.0022,0.618,0.927,0.0174,2,0.0651,-5.33,1,0.0974,92.991,4,0.473
1987,84,59,"How Is It That I Should Look at the Stars","The Weather Station","2022-03-04","The sixth full-length release for Canadian band The Weather Station was written at the same time as 2021's Ignorance.","Loving You",20,0.985,0.55,0.0102,0.0471,10,0.117,-25.198,1,0.0394,105.518,4,0.315
1987,84,59,"How Is It That I Should Look at the Stars","The Weather Station","2022-03-04","The sixth full-length release for Canadian band The Weather Station was written at the same time as 2021's Ignorance.","Song",20,0.972,0.438,0.0432,0.0027,6,0.119,-21.816,0,0.0573,138.529,4,0.17
1987,84,59,"How Is It That I Should Look at the Stars","The Weather Station","2022-03-04","The sixth full-length release for Canadian band The Weather Station was written at the same time as 2021's Ignorance.","Sleight of Hand",18,0.965,0.397,0.0729,0.0856,2,0.0927,-19.009,1,0.0459,80.054,4,0.155
1987,84,59,"How Is It That I Should Look at the Stars","The Weather Station","2022-03-04","The sixth full-length release for Canadian band The Weather Station was written at the same time as 2021's Ignorance.","Endless Time",29,0.95,0.394,0.0695,0.000432,11,0.195,-19.788,0,0.0478,82.875,4,0.229
1987,84,59,"How Is It That I Should Look at the Stars","The Weather Station","2022-03-04","The sixth full-length release for Canadian band The Weather Station was written at the same time as 2021's Ignorance.","Taught",21,0.974,0.467,0.0656,0.0206,0,0.105,-19.555,1,0.0524,126.219,4,0.076
1987,84,59,"How Is It That I Should Look at the Stars","The Weather Station","2022-03-04","The sixth full-length release for Canadian band The Weather Station was written at the same time as 2021's Ignorance.","Ignorance",23,0.97,0.498,0.107,0.0201,9,0.122,-19.269,0,0.0662,132.984,4,0.192
1987,84,59,"How Is It That I Should Look at the Stars","The Weather Station","2022-03-04","The sixth full-length release for Canadian band The Weather Station was written at the same time as 2021's Ignorance.","Sway",19,0.975,0.536,0.0673,0.00182,0,0.108,-17.4,1,0.0416,119.317,4,0.07
1987,84,59,"How Is It That I Should Look at the Stars","The Weather Station","2022-03-04","The sixth full-length release for Canadian band The Weather Station was written at the same time as 2021's Ignorance.","To Talk About",23,0.952,0.409,0.04,0.000286,2,0.0844,-21.111,1,0.0374,85.152,4,0.223
1987,84,59,"How Is It That I Should Look at the Stars","The Weather Station","2022-03-04","The sixth full-length release for Canadian band The Weather Station was written at the same time as 2021's Ignorance.","Stars",20,0.953,0.457,0.0292,0.000363,9,0.117,-22.632,1,0.0725,135.051,3,0.238
1987,84,59,"How Is It That I Should Look at the Stars","The Weather Station","2022-03-04","The sixth full-length release for Canadian band The Weather Station was written at the same time as 2021's Ignorance.","Marsh",25,0.97,0.45,0.0476,0.00164,2,0.14,-22.808,1,0.0389,88.644,4,0.0777
1988,84,60,"Midnight Rocker","Horace Andy","2022-04-08","The latest full-length release for reggae artist Horace Andy was produced by Adrian Sherwood.","Materialist",23,0.0241,0.792,0.411,0,10,0.0938,-9.38,0,0.0582,82.003,4,0.715
1988,84,60,"Midnight Rocker","Horace Andy","2022-04-08","The latest full-length release for reggae artist Horace Andy was produced by Adrian Sherwood.","Rock To Sleep",23,0.5,0.84,0.312,2.07e-05,7,0.09,-9.263,1,0.248,139.967,4,0.491
1988,84,60,"Midnight Rocker","Horace Andy","2022-04-08","The latest full-length release for reggae artist Horace Andy was produced by Adrian Sherwood.","Watch Over Them",24,0.00773,0.754,0.542,1.04e-05,2,0.105,-7.432,1,0.045,148.003,4,0.789
1988,84,60,"Midnight Rocker","Horace Andy","2022-04-08","The latest full-length release for reggae artist Horace Andy was produced by Adrian Sherwood.","Today Is Right Here",32,0.239,0.887,0.482,0.00206,5,0.156,-9.224,0,0.0472,128.048,4,0.886
1988,84,60,"Midnight Rocker","Horace Andy","2022-04-08","The latest full-length release for reggae artist Horace Andy was produced by Adrian Sherwood.","This Must Be Hell",29,0.013,0.728,0.501,2.03e-05,8,0.441,-9.166,1,0.0395,136.002,4,0.397
1988,84,60,"Midnight Rocker","Horace Andy","2022-04-08","The latest full-length release for reggae artist Horace Andy was produced by Adrian Sherwood.","Try Love",25,0.00217,0.697,0.48,0.0012,6,0.216,-10.04,1,0.0969,86.975,4,0.298
1988,84,60,"Midnight Rocker","Horace Andy","2022-04-08","The latest full-length release for reggae artist Horace Andy was produced by Adrian Sherwood.","Mr Bassie",22,0.0132,0.825,0.418,0.113,1,0.0671,-8.823,1,0.0993,76.993,4,0.429
1988,84,60,"Midnight Rocker","Horace Andy","2022-04-08","The latest full-length release for reggae artist Horace Andy was produced by Adrian Sherwood.","Careful",21,0.13,0.836,0.482,0,2,0.0734,-8.313,1,0.19,73.996,4,0.514
1988,84,60,"Midnight Rocker","Horace Andy","2022-04-08","The latest full-length release for reggae artist Horace Andy was produced by Adrian Sherwood.","Safe From Harm",34,0.00491,0.714,0.351,0.00161,7,0.207,-8.807,1,0.0394,78.012,4,0.3
1988,84,60,"Midnight Rocker","Horace Andy","2022-04-08","The latest full-length release for reggae artist Horace Andy was produced by Adrian Sherwood.","Easy Money",26,0.0048,0.729,0.647,0.000741,4,0.139,-9.904,0,0.0594,165.962,4,0.619
1989,84,61,"Once Twice Melody","Beach House","2022-02-18","The latest full-length release for Baltimore duo Beach House was self-produced and features a live string ensemble.","Pink Funeral",52,0.0101,0.422,0.759,0.012,7,0.282,-7.678,1,0.0317,125.204,4,0.0678
1989,84,61,"Once Twice Melody","Beach House","2022-02-18","The latest full-length release for Baltimore duo Beach House was self-produced and features a live string ensemble.","Once Twice Melody",57,0.39,0.353,0.73,0.863,7,0.136,-11.021,0,0.0343,168.234,4,0.427
1989,84,61,"Once Twice Melody","Beach House","2022-02-18","The latest full-length release for Baltimore duo Beach House was self-produced and features a live string ensemble.","Hurts to Love",44,0.00142,0.44,0.791,0.753,0,0.396,-6.285,1,0.0302,127.647,4,0.295
1989,84,61,"Once Twice Melody","Beach House","2022-02-18","The latest full-length release for Baltimore duo Beach House was self-produced and features a live string ensemble.","Only You Know",47,0.177,0.471,0.708,0.928,5,0.251,-6.721,1,0.0348,120.82,4,0.122
1989,84,61,"Once Twice Melody","Beach House","2022-02-18","The latest full-length release for Baltimore duo Beach House was self-produced and features a live string ensemble.","Finale",39,0.0189,0.47,0.746,0.515,0,0.303,-8.064,1,0.0297,119.641,4,0.515
1989,84,61,"Once Twice Melody","Beach House","2022-02-18","The latest full-length release for Baltimore duo Beach House was self-produced and features a live string ensemble.","Over and Over",47,0.537,0.332,0.738,0.963,7,0.0765,-9.14,1,0.0312,174.188,4,0.0997
1989,84,61,"Once Twice Melody","Beach House","2022-02-18","The latest full-length release for Baltimore duo Beach House was self-produced and features a live string ensemble.","New Romance",55,0.0468,0.398,0.826,0.00189,7,0.195,-5.714,0,0.0336,82.531,4,0.175
1989,84,61,"Once Twice Melody","Beach House","2022-02-18","The latest full-length release for Baltimore duo Beach House was self-produced and features a live string ensemble.","Another Go Around",42,0.788,0.299,0.438,0.978,3,0.0908,-10.26,1,0.0358,119.51,3,0.177
1989,84,61,"Once Twice Melody","Beach House","2022-02-18","The latest full-length release for Baltimore duo Beach House was self-produced and features a live string ensemble.","Illusion of Forever",41,0.12,0.282,0.646,0.824,2,0.127,-7.577,1,0.0301,153.164,4,0.136
1989,84,61,"Once Twice Melody","Beach House","2022-02-18","The latest full-length release for Baltimore duo Beach House was self-produced and features a live string ensemble.","The Bells",40,0.671,0.442,0.549,0.862,1,0.0805,-7.864,1,0.0296,98.546,4,0.183
1989,84,61,"Once Twice Melody","Beach House","2022-02-18","The latest full-length release for Baltimore duo Beach House was self-produced and features a live string ensemble.","Modern Love Stories",41,0.0702,0.0994,0.72,0.67,7,0.0842,-5.686,1,0.0407,176.477,4,0.0393
1989,84,61,"Once Twice Melody","Beach House","2022-02-18","The latest full-length release for Baltimore duo Beach House was self-produced and features a live string ensemble.","Runaway",46,0.52,0.465,0.864,0.799,4,0.0615,-8.79,0,0.0326,90.006,4,0.425
1989,84,61,"Once Twice Melody","Beach House","2022-02-18","The latest full-length release for Baltimore duo Beach House was self-produced and features a live string ensemble.","Superstar",54,0.0494,0.496,0.9,0.882,3,0.146,-6.147,1,0.0381,117.948,4,0.389
1989,84,61,"Once Twice Melody","Beach House","2022-02-18","The latest full-length release for Baltimore duo Beach House was self-produced and features a live string ensemble.","Many Nights",39,0.865,0.108,0.374,0.826,3,0.0835,-9.186,1,0.0341,199.214,5,0.203
1989,84,61,"Once Twice Melody","Beach House","2022-02-18","The latest full-length release for Baltimore duo Beach House was self-produced and features a live string ensemble.","Through Me",49,0.143,0.485,0.726,0.79,7,0.115,-8.655,1,0.0311,135.014,4,0.136
1989,84,61,"Once Twice Melody","Beach House","2022-02-18","The latest full-length release for Baltimore duo Beach House was self-produced and features a live string ensemble.","Sunset",42,0.435,0.387,0.444,0.536,4,0.189,-8.702,1,0.0306,120.098,4,0.177
1989,84,61,"Once Twice Melody","Beach House","2022-02-18","The latest full-length release for Baltimore duo Beach House was self-produced and features a live string ensemble.","Masquerade",43,0.159,0.514,0.812,0.942,10,0.113,-9.064,0,0.0392,93.242,4,0.39
1989,84,61,"Once Twice Melody","Beach House","2022-02-18","The latest full-length release for Baltimore duo Beach House was self-produced and features a live string ensemble.","ESP",44,0.57,0.232,0.569,0.664,9,0.12,-6.394,0,0.0326,135.167,4,0.166
1990,84,62,"Blue Skies","Dehd","2022-05-27","The fourth full-length release for the Chicago indie rock trio Dehd was produced by the band's singer/guitarist Jason Balla and mixed by Craig Silvey.","Stars",39,0.243,0.45,0.633,0.0143,9,0.0838,-6.811,1,0.0326,158.083,4,0.221
1990,84,62,"Blue Skies","Dehd","2022-05-27","The fourth full-length release for the Chicago indie rock trio Dehd was produced by the band's singer/guitarist Jason Balla and mixed by Craig Silvey.","No Difference",33,0.0911,0.654,0.641,0.00105,4,0.286,-5.782,1,0.0255,136.93,4,0.608
1990,84,62,"Blue Skies","Dehd","2022-05-27","The fourth full-length release for the Chicago indie rock trio Dehd was produced by the band's singer/guitarist Jason Balla and mixed by Craig Silvey.","Control",39,0.922,0.483,0.103,0.000284,7,0.119,-13.317,1,0.0333,78.169,3,0.593
